iter,run_name,symbol,steps_collected,train_ep_mean_return,train_ep_mean_steps,loss_total,loss_pi,loss_v,entropy,approx_kl,clip_frac,grad_norm,val_mean_is_bps,val_mean_completion,val_mean_return,time_sec,best_val_is_bps,bad_iters,lr,clip_eps,vf_coef,ent_coef,max_grad_norm,gamma,lam,chunk_len,batch_size_chunks,ppo_epochs,rollout_episodes,target_kl,seed,val_seed,horizon_steps,side,target_qty,max_child_qty,pov_cap,taker_fee_rate
21,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,28438,-3.5166428460548904e-06,1777.375,-0.01754769988837269,-0.008367905759921567,2.947264997251645e-06,0.9181268006484136,0.0051841825304829664,0.19879785919221074,0.2518277549696222,0.021336465148288554,0.9999999999999858,-2.1336465148288253e-06,124.96839880943298,0.02088620205611258,4,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
22,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,24298,-5.672682816346346e-06,1518.625,-0.012427581106060865,-0.0033290250503341667,6.123204910080416e-06,0.9101617900100915,0.008540931943915328,0.2072731152780958,0.2798462916870375,0.021374769528841774,0.9999999999999855,-2.137476952884146e-06,119.27477216720581,0.02088620205611258,5,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
23,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,24086,-3.505821355189883e-06,1505.375,-0.01727471795424071,-0.0081812238062427,3.694109603556282e-06,0.9095341281412037,0.006695346663721592,0.22131806493553657,0.27089002715992627,0.022052475433719146,0.9999999999999853,-2.2052475433718825e-06,120.29948806762695,0.02088620205611258,6,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
24,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,26938,-3.5812600997894907e-06,1683.625,-0.01279943999322375,-0.00377598680738367,1.7578639875012257e-06,0.9024332309268532,0.007359924932020286,0.21794804676157953,0.2943257829125639,0.021610889192998847,0.9999999999999853,-2.1610889192998536e-06,117.66422605514526,0.02088620205611258,7,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
25,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,25090,-3.4758140602689673e-06,1568.125,-0.014267276292666792,-0.005234001763164997,5.797396950413258e-07,0.903356459736824,0.00877836459709215,0.22887524091405795,0.2931490960717201,0.022735029252236326,0.9999999999999855,-2.2735029252236e-06,119.95787382125854,0.02088620205611258,8,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
26,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,24574,-3.6705731203542745e-06,1535.875,-0.012903698902375188,-0.003793921871798068,7.57381459845463e-07,0.9110155870397407,0.008641766999632188,0.21976746282125093,0.29252803253840254,0.021916614413810917,0.9999999999999853,-2.1916614413810593e-06,116.66410803794861,0.02088620205611258,9,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
27,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,26914,-4.530761037945887e-06,1682.125,-0.011206891881872197,-0.002049894750165376,6.41502233489506e-07,0.91573181565927,0.008261829907063483,0.21165122150057028,0.31115781672957804,0.021811151166454018,0.9999999999999859,-2.18111511664537e-06,114.9211208820343,0.02088620205611258,10,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
28,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,26378,-4.040219968397796e-06,1648.625,-0.017784739300608636,-0.008602097688475623,4.513451161415105e-06,0.9184898543357849,0.008166362620773726,0.21451034808158875,0.2841463503837586,0.021777710290611943,0.9999999999999855,-2.177771029061164e-06,121.62032294273376,0.02088620205611258,11,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
29,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,27929,-2.882519896218405e-06,1745.5625,-0.012060777644928493,-0.002853000892570544,1.1992365200416648e-05,0.921377313388905,0.00913975173181159,0.212802449536418,0.31679754662261883,0.02229553264579001,0.9999999999999855,-2.229553264578969e-06,116.57268929481506,0.02088620205611258,12,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
30,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,33145,-2.6804576020500437e-06,2071.5625,-0.016551704151214847,-0.007228901168547938,8.032070620084967e-06,0.9326819256997444,0.0072737189772736415,0.20351138870481034,0.27871964023986334,0.021871127667447875,0.9999999999999855,-2.187112766744756e-06,121.85724592208862,0.02088620205611258,13,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
31,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,28489,-4.414839647584198e-06,1780.5625,-0.010794260314659035,-0.0014549451907376403,1.0924140272979568e-06,0.9339861471018345,0.008485105107898535,0.20287639401156268,0.31432700285808646,0.02268215237138257,0.9999999999999858,-2.2682152371382246e-06,116.26421022415161,0.02088620205611258,14,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
32,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,29723,-3.2350264213660016e-06,1857.6875,-0.015008020513082221,-0.005582383210676041,9.124206024567621e-07,0.9426093751733954,0.0077460932657999505,0.20839968494651637,0.29318912965910776,0.02111434830930712,0.9999999999999857,-2.1114348309306823e-06,119.6238112449646,0.02088620205611258,15,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
33,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,28042,-3.6735281828764576e-06,1752.625,-0.017093690392387107,-0.007682415253905829,6.754715594447256e-07,0.9411613047122955,0.006582827413228919,0.21879748498066898,0.29705436255146817,0.021620766702091895,0.9999999999999859,-2.16207667020916e-06,122.45498013496399,0.02088620205611258,16,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
34,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,24372,-3.135348079672796e-06,1523.25,-0.012538233589857145,-0.003179632961448926,1.8405613104732765e-06,0.9359521175685682,0.008449624539141786,0.20615417818377788,0.31093591205159526,0.022389796549242648,0.9999999999999852,-2.2389796549242317e-06,115.1031711101532,0.02088620205611258,17,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
35,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,30638,-4.0518730329433555e-06,1914.875,-0.016147512532108034,-0.0067528402015222646,1.1722262793506455e-06,0.9395258697596464,0.007698131923224655,0.21241115805188657,0.29643703060659027,0.021032684124012543,0.9999999999999852,-2.103268412401223e-06,121.14428496360779,0.02088620205611258,18,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
36,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,29622,-5.534996178352979e-06,1851.375,-0.014958247692856986,-0.005507752111722516,1.554171548999335e-06,0.9451272911900516,0.008155491062928072,0.21089085728320492,0.3004321231462029,0.021722541938450426,0.9999999999999851,-2.1722541938450103e-06,121.01974511146545,0.02088620205611258,19,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
37,BTC_S2B2_lr0.001_clip0.1_ent0.01_ep8_bs16_cl32_gamma0.99_lam0.9_seed3,BTC,28702,-3.2541151304578433e-06,1793.875,-0.017796932863211445,-0.008271422813885309,1.432288352835486e-05,0.9532671733336016,0.007794587504350591,0.22267055108024197,0.2937554110415839,0.021481091500387704,0.9999999999999858,-2.1481091500387397e-06,121.76939225196838,0.02088620205611258,20,0.001,0.1,0.5,0.01,0.5,0.99,0.9,32,16,8,16,0.02,3,999,4320,buy,50.0,0.25,0.05,0.0
