run_name,best_val_is_bps,ckpt,csv,batch_size_chunks,chunk_len,clip_eps,ent_coef,gamma,horizon_steps,lam,lr,max_child_qty,patience,pov_cap,ppo_epochs,rollout_episodes,seed,side,taker_fee_rate,target_qty,val_seed
BTC_lr0.0003_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020879038928142028,checkpoints/BTC/BTC_lr0.0003_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.005,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020879474745369678,checkpoints/BTC/BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.0,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020880247377851217,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.0,0.999,4320,0.95,0.0001,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.02088027348690301,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.0,0.999,4320,0.95,0.0001,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020880330673516103,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.0,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020880992269275714,checkpoints/BTC/BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.01,0.999,4320,0.95,0.001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020881051051593248,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.0208811906174995,checkpoints/BTC/BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.1_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.0,0.999,4320,0.95,0.001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020881427026489766,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2,0.020881584178457757,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0003,0.25,20,0.05,8,16,2,buy,0.0,50.0,999
BTC_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020882413237223375,checkpoints/BTC/BTC_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.0,0.999,4320,0.95,0.001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020883254156888454,checkpoints/BTC/BTC_lr0.001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.01,0.999,4320,0.95,0.001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020883845442208723,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.0,0.999,4320,0.95,0.0001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1,0.020884741331194893,checkpoints/BTC/BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.1_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.005,0.999,4320,0.95,0.001,0.25,20,0.05,4,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020886763832121197,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.02088724408788721,checkpoints/BTC/BTC_lr0.001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.2_ent0_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.0,0.999,4320,0.95,0.001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020887873980820704,checkpoints/BTC/BTC_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0003_clip0.2_ent0.005_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.2,0.005,0.999,4320,0.95,0.0003,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2,0.020887924066498264,checkpoints/BTC/BTC_lr0.0001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.1_ent0.01_ep4_bs16_cl32_gamma0.999_lam0.95_seed2.csv,16,32,0.1,0.01,0.999,4320,0.95,0.0001,0.25,20,0.05,4,16,2,buy,0.0,50.0,999
BTC_lr0.0001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020888635617028077,checkpoints/BTC/BTC_lr0.0001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.0001_clip0.2_ent0.01_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.2,0.01,0.999,4320,0.95,0.0001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
BTC_lr0.001_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1,0.020889181792389157,checkpoints/BTC/BTC_lr0.001_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1/best.weights.h5,logs/BTC/BTC_lr0.001_clip0.1_ent0.005_ep8_bs16_cl32_gamma0.999_lam0.95_seed1.csv,16,32,0.1,0.005,0.999,4320,0.95,0.001,0.25,20,0.05,8,16,1,buy,0.0,50.0,999
